Generation,MaxFitness,MinFitness,MeanFitness,StdvFitness,BestItem,BestValue,BestWeight,SolutionsChecked
251,1e-08,1e-08,1e-08,0.0,64.0,61487.5,8934.4,50400
252,1e-08,1e-08,1e-08,0.0,71.0,69281.70000000001,9270.7,50600
253,1e-08,1e-08,1e-08,0.0,68.0,62858.200000000004,8271.8,50800
254,1e-08,1e-08,1e-08,0.0,79.0,77795.2,10490.5,51000
255,1e-08,1e-08,1e-08,0.0,78.0,75121.70000000001,10118.599999999999,51200
256,1e-08,1e-08,1e-08,0.0,62.0,57096.899999999994,8973.300000000001,51400
257,1e-08,1e-08,1e-08,0.0,75.0,69148.6,9947.6,51600
258,1e-08,1e-08,1e-08,0.0,75.0,68382.1,9968.900000000001,51800
259,1e-08,1e-08,1e-08,0.0,76.0,77327.1,10526.199999999999,52000
260,1e-08,1e-08,1e-08,0.0,65.0,61025.299999999996,8329.2,52200
261,1e-08,1e-08,1e-08,0.0,72.0,64574.700000000004,9525.4,52400
262,1e-08,1e-08,1e-08,0.0,69.0,60884.99999999999,9211.7,52600
263,1e-08,1e-08,1e-08,0.0,80.0,77004.6,10191.4,52800
264,1e-08,1e-08,1e-08,0.0,75.0,71932.8,9642.0,53000
265,1e-08,1e-08,1e-08,0.0,74.0,70214.29999999999,10510.3,53200
266,1e-08,1e-08,1e-08,0.0,78.0,70224.4,10687.199999999999,53400
267,1e-08,1e-08,1e-08,0.0,77.0,71849.8,10330.0,53600
268,1e-08,1e-08,1e-08,0.0,78.0,78250.8,9852.0,53800
269,1e-08,1e-08,1e-08,0.0,75.0,74713.1,9915.4,54000
270,1e-08,1e-08,1e-08,0.0,64.0,64152.8,8462.3,54200
271,1e-08,1e-08,1e-08,0.0,88.0,82694.1,12202.5,54400
272,1e-08,1e-08,1e-08,0.0,75.0,68860.0,9276.999999999998,54600
273,1e-08,1e-08,1e-08,0.0,87.0,79958.09999999999,11508.399999999998,54800
274,1e-08,1e-08,1e-08,0.0,71.0,66950.6,9548.900000000001,55000
275,1e-08,1e-08,1e-08,0.0,78.0,72976.3,10450.0,55200
276,1e-08,1e-08,1e-08,0.0,78.0,72103.0,10256.1,55400
277,1e-08,1e-08,1e-08,0.0,68.0,63381.700000000004,9196.7,55600
278,1e-08,1e-08,1e-08,0.0,70.0,65510.100000000006,8559.199999999999,55800
279,1e-08,1e-08,1e-08,0.0,74.0,72132.20000000001,9871.7,56000
280,1e-08,1e-08,1e-08,0.0,66.0,56597.8,7781.200000000001,56200
281,1e-08,1e-08,1e-08,0.0,77.0,66823.0,10124.9,56400
282,1e-08,1e-08,1e-08,0.0,81.0,76244.1,10872.0,56600
283,1e-08,1e-08,1e-08,0.0,76.0,76656.7,10336.8,56800
284,1e-08,1e-08,1e-08,0.0,67.0,61664.7,9492.8,57000
285,1e-08,1e-08,1e-08,0.0,69.0,64701.40000000001,9076.5,57200
286,1e-08,1e-08,1e-08,0.0,78.0,70349.6,9710.099999999999,57400
287,1e-08,1e-08,1e-08,0.0,69.0,66927.8,8277.5,57600
288,1e-08,1e-08,1e-08,0.0,76.0,68042.4,9700.3,57800
289,1e-08,1e-08,1e-08,0.0,72.0,65430.200000000004,9436.400000000001,58000
290,1e-08,1e-08,1e-08,0.0,82.0,78060.2,10779.5,58200
291,1e-08,1e-08,1e-08,0.0,80.0,70129.5,9691.1,58400
292,1e-08,1e-08,1e-08,0.0,82.0,80881.20000000001,10678.7,58600
293,1e-08,1e-08,1e-08,0.0,77.0,71120.79999999999,10289.099999999999,58800
294,1e-08,1e-08,1e-08,0.0,72.0,68923.1,9949.0,59000
295,1e-08,1e-08,1e-08,0.0,75.0,69641.9,10267.5,59200
296,1e-08,1e-08,1e-08,0.0,83.0,79240.6,11040.9,59400
297,1e-08,1e-08,1e-08,0.0,79.0,73182.2,10360.900000000001,59600
298,1e-08,1e-08,1e-08,0.0,76.0,72741.70000000001,9930.5,59800
299,1e-08,1e-08,1e-08,0.0,83.0,80868.1,10818.8,60000
300,1e-08,1e-08,1e-08,0.0,74.0,66551.5,9114.2,60200
301,1e-08,1e-08,1e-08,0.0,71.0,65123.2,9226.5,60400
302,1e-08,1e-08,1e-08,0.0,74.0,70757.6,9540.5,60600
303,1e-08,1e-08,1e-08,0.0,69.0,66065.6,9251.5,60800
304,1e-08,1e-08,1e-08,0.0,78.0,74433.40000000001,10884.5,61000
305,1e-08,1e-08,1e-08,0.0,75.0,73179.8,10186.4,61200
306,1e-08,1e-08,1e-08,0.0,66.0,64744.7,7996.799999999999,61400
307,1e-08,1e-08,1e-08,0.0,74.0,70262.0,9577.6,61600
308,1e-08,1e-08,1e-08,0.0,80.0,75721.5,10000.0,61800
309,1e-08,1e-08,1e-08,0.0,78.0,75543.5,10210.5,62000
310,1e-08,1e-08,1e-08,0.0,74.0,69806.9,9560.5,62200
311,1e-08,1e-08,1e-08,0.0,71.0,68291.1,9339.1,62400
312,1e-08,1e-08,1e-08,0.0,73.0,70516.5,8689.099999999999,62600
313,1e-08,1e-08,1e-08,0.0,76.0,70105.29999999999,9944.099999999999,62800
314,1e-08,1e-08,1e-08,0.0,63.0,59003.399999999994,8443.2,63000
315,1e-08,1e-08,1e-08,0.0,74.0,72846.5,9273.900000000001,63200
316,1e-08,1e-08,1e-08,0.0,78.0,71282.7,9829.2,63400
317,1e-08,1e-08,1e-08,0.0,75.0,72026.5,10122.0,63600
318,1e-08,1e-08,1e-08,0.0,78.0,73247.4,10703.8,63800
319,1e-08,1e-08,1e-08,0.0,81.0,79475.0,11276.6,64000
320,1e-08,1e-08,1e-08,0.0,79.0,71797.5,10203.400000000001,64200
321,1e-08,1e-08,1e-08,0.0,69.0,64620.3,9368.900000000001,64400
322,1e-08,1e-08,1e-08,0.0,77.0,69685.0,9643.7,64600
323,1e-08,1e-08,1e-08,0.0,75.0,70050.5,9814.400000000001,64800
324,1e-08,1e-08,1e-08,0.0,71.0,68620.5,9563.0,65000
325,1e-08,1e-08,1e-08,0.0,73.0,65381.4,9964.900000000001,65200
326,1e-08,1e-08,1e-08,0.0,76.0,75847.59999999999,10122.8,65400
327,1e-08,1e-08,1e-08,0.0,82.0,75459.29999999999,11610.599999999999,65600
328,1e-08,1e-08,1e-08,0.0,78.0,78108.4,10341.1,65800
329,1e-08,1e-08,1e-08,0.0,75.0,69466.5,9822.1,66000
330,1e-08,1e-08,1e-08,0.0,71.0,67463.1,9593.3,66200
331,1e-08,1e-08,1e-08,0.0,78.0,75120.4,9564.2,66400
332,1e-08,1e-08,1e-08,0.0,75.0,69475.5,9477.8,66600
333,1e-08,1e-08,1e-08,0.0,72.0,69178.90000000001,9135.399999999998,66800
334,1e-08,1e-08,1e-08,0.0,80.0,77411.2,10647.4,67000
335,1e-08,1e-08,1e-08,0.0,83.0,81959.20000000001,10948.599999999999,67200
336,1e-08,1e-08,1e-08,0.0,78.0,76932.5,10571.9,67400
337,1e-08,1e-08,1e-08,0.0,83.0,79597.3,11099.4,67600
338,1e-08,1e-08,1e-08,0.0,65.0,57807.8,8075.9,67800
339,1e-08,1e-08,1e-08,0.0,70.0,67980.5,8586.8,68000
340,1e-08,1e-08,1e-08,0.0,78.0,77053.2,10342.9,68200
341,1e-08,1e-08,1e-08,0.0,73.0,71064.5,9440.5,68400
342,1e-08,1e-08,1e-08,0.0,77.0,72791.90000000001,9588.3,68600
343,1e-08,1e-08,1e-08,0.0,76.0,69346.79999999999,9484.3,68800
344,1e-08,1e-08,1e-08,0.0,78.0,70577.3,10446.4,69000
345,1e-08,1e-08,1e-08,0.0,68.0,65772.5,8992.0,69200
346,1e-08,1e-08,1e-08,0.0,81.0,77079.5,10889.400000000001,69400
347,1e-08,1e-08,1e-08,0.0,79.0,76219.9,10510.5,69600
348,1e-08,1e-08,1e-08,0.0,79.0,75586.6,10423.099999999999,69800
349,1e-08,1e-08,1e-08,0.0,85.0,76516.8,10496.3,70000
350,1e-08,1e-08,1e-08,0.0,66.0,61173.5,7934.1,70200
351,1e-08,1e-08,1e-08,0.0,77.0,73169.5,10256.5,70400
352,1e-08,1e-08,1e-08,0.0,88.0,81048.7,10695.5,70600
353,1e-08,1e-08,1e-08,0.0,66.0,60764.2,8536.4,70800
354,1e-08,1e-08,1e-08,0.0,79.0,71950.40000000001,10278.8,71000
355,1e-08,1e-08,1e-08,0.0,72.0,71441.3,9879.6,71200
356,1e-08,1e-08,1e-08,0.0,74.0,68177.9,9524.7,71400
357,1e-08,1e-08,1e-08,0.0,77.0,72238.6,10024.900000000001,71600
358,1e-08,1e-08,1e-08,0.0,70.0,63701.40000000001,9685.099999999999,71800
359,1e-08,1e-08,1e-08,0.0,74.0,73298.6,8818.900000000001,72000
360,1e-08,1e-08,1e-08,0.0,77.0,74895.9,10500.3,72200
361,1e-08,1e-08,1e-08,0.0,70.0,63865.5,8010.8,72400
362,1e-08,1e-08,1e-08,0.0,78.0,74780.5,10676.1,72600
363,1e-08,1e-08,1e-08,0.0,85.0,80929.6,11023.9,72800
364,1e-08,1e-08,1e-08,0.0,78.0,78073.1,10394.3,73000
365,1e-08,1e-08,1e-08,0.0,65.0,60234.4,8910.699999999999,73200
366,1e-08,1e-08,1e-08,0.0,83.0,84494.20000000001,11322.599999999999,73400
367,1e-08,1e-08,1e-08,0.0,67.0,63420.6,8896.199999999999,73600
368,1e-08,1e-08,1e-08,0.0,76.0,73975.5,10244.7,73800
369,1e-08,1e-08,1e-08,0.0,70.0,67189.09999999999,9202.0,74000
370,1e-08,1e-08,1e-08,0.0,88.0,85460.70000000001,11703.899999999998,74200
371,1e-08,1e-08,1e-08,0.0,68.0,60777.7,9034.8,74400
372,1e-08,1e-08,1e-08,0.0,88.0,81274.4,11278.0,74600
373,1e-08,1e-08,1e-08,0.0,70.0,65196.7,9402.8,74800
374,1e-08,1e-08,1e-08,0.0,68.0,65090.99999999999,8980.2,75000
375,1e-08,1e-08,1e-08,0.0,74.0,70537.3,9921.5,75200
376,1e-08,1e-08,1e-08,0.0,76.0,73327.4,9399.599999999999,75400
377,1e-08,1e-08,1e-08,0.0,79.0,77084.2,10629.5,75600
378,1e-08,1e-08,1e-08,0.0,68.0,65673.3,9372.599999999999,75800
379,1e-08,1e-08,1e-08,0.0,75.0,71951.1,10077.0,76000
380,1e-08,1e-08,1e-08,0.0,72.0,69520.6,9317.2,76200
381,1e-08,1e-08,1e-08,0.0,62.0,57822.0,8135.2,76400
382,1e-08,1e-08,1e-08,0.0,72.0,69157.7,9119.4,76600
383,1e-08,1e-08,1e-08,0.0,76.0,75168.9,9883.2,76800
384,1e-08,1e-08,1e-08,0.0,79.0,77390.0,10688.1,77000
385,1e-08,1e-08,1e-08,0.0,75.0,69244.2,10013.2,77200
386,1e-08,1e-08,1e-08,0.0,85.0,83469.9,11060.6,77400
387,1e-08,1e-08,1e-08,0.0,77.0,74403.0,10140.599999999999,77600
388,1e-08,1e-08,1e-08,0.0,81.0,78747.6,10243.9,77800
389,1e-08,1e-08,1e-08,0.0,70.0,61731.4,9556.699999999999,78000
390,1e-08,1e-08,1e-08,0.0,82.0,80110.1,10413.599999999999,78200
391,1e-08,1e-08,1e-08,0.0,80.0,75283.5,10247.900000000001,78400
392,1e-08,1e-08,1e-08,0.0,66.0,62617.5,8591.2,78600
393,1e-08,1e-08,1e-08,0.0,84.0,79424.70000000001,10910.0,78800
394,1e-08,1e-08,1e-08,0.0,73.0,68101.3,9934.4,79000
395,1e-08,1e-08,1e-08,0.0,82.0,78810.3,10555.400000000001,79200
396,1e-08,1e-08,1e-08,0.0,72.0,68889.7,9002.8,79400
397,1e-08,1e-08,1e-08,0.0,79.0,74290.0,10636.400000000001,79600
398,1e-08,1e-08,1e-08,0.0,80.0,76680.20000000001,9388.699999999999,79800
399,1e-08,1e-08,1e-08,0.0,91.0,87293.20000000001,12175.9,80000
400,1e-08,1e-08,1e-08,0.0,80.0,73415.4,10747.7,80200
401,1e-08,1e-08,1e-08,0.0,78.0,72864.5,10521.7,80400
402,1e-08,1e-08,1e-08,0.0,80.0,77398.9,10751.099999999999,80600
403,1e-08,1e-08,1e-08,0.0,83.0,79445.5,10894.0,80800
404,1e-08,1e-08,1e-08,0.0,73.0,71031.5,9715.8,81000
405,1e-08,1e-08,1e-08,0.0,70.0,62870.899999999994,9518.099999999999,81200
406,1e-08,1e-08,1e-08,0.0,69.0,65000.700000000004,8858.900000000001,81400
407,1e-08,1e-08,1e-08,0.0,79.0,74015.2,11130.400000000001,81600
408,1e-08,1e-08,1e-08,0.0,74.0,73029.2,10109.9,81800
409,1e-08,1e-08,1e-08,0.0,75.0,67321.09999999999,9267.900000000001,82000
410,1e-08,1e-08,1e-08,0.0,72.0,66466.1,9455.3,82200
411,1e-08,1e-08,1e-08,0.0,74.0,75691.0,10505.599999999999,82400
412,1e-08,1e-08,1e-08,0.0,72.0,69732.9,9685.400000000001,82600
413,1e-08,1e-08,1e-08,0.0,68.0,64214.200000000004,8985.9,82800
414,1e-08,1e-08,1e-08,0.0,72.0,68709.2,9029.0,83000
415,1e-08,1e-08,1e-08,0.0,82.0,77364.7,10541.8,83200
416,1e-08,1e-08,1e-08,0.0,77.0,71669.09999999999,9689.0,83400
417,1e-08,1e-08,1e-08,0.0,67.0,63142.70000000001,8656.199999999999,83600
418,1e-08,1e-08,1e-08,0.0,76.0,67337.1,10896.5,83800
419,1e-08,1e-08,1e-08,0.0,73.0,70429.0,9800.399999999998,84000
420,1e-08,1e-08,1e-08,0.0,72.0,70381.5,9869.2,84200
421,1e-08,1e-08,1e-08,0.0,68.0,62834.0,8359.3,84400
422,1e-08,1e-08,1e-08,0.0,64.0,64189.5,9117.7,84600
423,1e-08,1e-08,1e-08,0.0,71.0,69188.7,9984.099999999999,84800
424,1e-08,1e-08,1e-08,0.0,66.0,65885.9,9117.7,85000
425,1e-08,1e-08,1e-08,0.0,70.0,63426.3,9149.4,85200
426,1e-08,1e-08,1e-08,0.0,67.0,60580.1,8395.9,85400
427,1e-08,1e-08,1e-08,0.0,71.0,66963.0,9068.4,85600
428,1e-08,1e-08,1e-08,0.0,67.0,64352.600000000006,7867.4,85800
429,1e-08,1e-08,1e-08,0.0,63.0,59313.1,7787.5,86000
430,1e-08,1e-08,1e-08,0.0,64.0,65392.7,8807.1,86200
431,1e-08,1e-08,1e-08,0.0,67.0,61088.200000000004,8729.4,86400
432,1e-08,1e-08,1e-08,0.0,83.0,77501.5,9540.3,86600
433,1e-08,1e-08,1e-08,0.0,80.0,78652.7,10822.5,86800
434,1e-08,1e-08,1e-08,0.0,76.0,70937.8,10242.0,87000
435,1e-08,1e-08,1e-08,0.0,70.0,63680.399999999994,8695.0,87200
436,1e-08,1e-08,1e-08,0.0,86.0,82625.9,11522.8,87400
437,1e-08,1e-08,1e-08,0.0,59.0,58650.0,7747.299999999999,87600
438,1e-08,1e-08,1e-08,0.0,75.0,71710.20000000001,9486.2,87800
439,1e-08,1e-08,1e-08,0.0,73.0,70811.4,9456.7,88000
440,1e-08,1e-08,1e-08,0.0,78.0,74715.4,10169.0,88200
441,1e-08,1e-08,1e-08,0.0,76.0,73830.4,9118.4,88400
442,1e-08,1e-08,1e-08,0.0,74.0,71807.5,10099.7,88600
443,1e-08,1e-08,1e-08,0.0,62.0,59798.399999999994,8094.200000000001,88800
444,1e-08,1e-08,1e-08,0.0,67.0,61930.3,8916.5,89000
445,1e-08,1e-08,1e-08,0.0,80.0,70910.6,10293.900000000001,89200
446,1e-08,1e-08,1e-08,0.0,65.0,61341.8,8557.0,89400
447,1e-08,1e-08,1e-08,0.0,71.0,70914.20000000001,9440.9,89600
448,1e-08,1e-08,1e-08,0.0,67.0,62253.09999999999,8534.2,89800
449,1e-08,1e-08,1e-08,0.0,76.0,71978.9,9324.8,90000
450,1e-08,1e-08,1e-08,0.0,77.0,73761.7,9399.3,90200
451,1e-08,1e-08,1e-08,0.0,76.0,68205.0,10214.6,90400
452,1e-08,1e-08,1e-08,0.0,78.0,73990.0,9368.7,90600
453,1e-08,1e-08,1e-08,0.0,73.0,66535.4,8953.8,90800
454,1e-08,1e-08,1e-08,0.0,83.0,80333.8,10147.0,91000
455,1e-08,1e-08,1e-08,0.0,74.0,72093.5,9541.3,91200
456,1e-08,1e-08,1e-08,0.0,79.0,74194.5,10669.8,91400
457,1e-08,1e-08,1e-08,0.0,76.0,71532.8,10653.599999999999,91600
458,1e-08,1e-08,1e-08,0.0,76.0,73314.59999999999,9814.300000000001,91800
459,1e-08,1e-08,1e-08,0.0,71.0,63834.4,9794.2,92000
460,1e-08,1e-08,1e-08,0.0,73.0,70336.2,9689.6,92200
461,1e-08,1e-08,1e-08,0.0,84.0,79367.1,10958.6,92400
462,1e-08,1e-08,1e-08,0.0,81.0,77290.6,10871.0,92600
463,1e-08,1e-08,1e-08,0.0,84.0,82735.8,11068.599999999999,92800
464,1e-08,1e-08,1e-08,0.0,80.0,72540.79999999999,9567.7,93000
465,1e-08,1e-08,1e-08,0.0,87.0,83099.4,11214.9,93200
466,1e-08,1e-08,1e-08,0.0,75.0,71519.9,9864.199999999999,93400
467,1e-08,1e-08,1e-08,0.0,85.0,79671.1,10418.699999999999,93600
468,1e-08,1e-08,1e-08,0.0,86.0,76010.5,11894.1,93800
469,1e-08,1e-08,1e-08,0.0,79.0,76982.3,10376.5,94000
470,1e-08,1e-08,1e-08,0.0,77.0,73533.7,9955.599999999999,94200
471,1e-08,1e-08,1e-08,0.0,74.0,73480.0,10251.3,94400
472,1e-08,1e-08,1e-08,0.0,68.0,64162.3,9166.4,94600
473,1e-08,1e-08,1e-08,0.0,66.0,57971.3,8744.099999999999,94800
474,1e-08,1e-08,1e-08,0.0,77.0,71944.5,10059.0,95000
475,1e-08,1e-08,1e-08,0.0,75.0,72214.4,10007.099999999999,95200
476,1e-08,1e-08,1e-08,0.0,68.0,65899.90000000001,9162.3,95400
477,1e-08,1e-08,1e-08,0.0,74.0,73876.5,9734.699999999999,95600
478,1e-08,1e-08,1e-08,0.0,86.0,83727.8,11376.8,95800
479,1e-08,1e-08,1e-08,0.0,75.0,71296.0,9739.6,96000
480,1e-08,1e-08,1e-08,0.0,72.0,70018.0,9579.4,96200
481,1e-08,1e-08,1e-08,0.0,74.0,72648.2,9560.4,96400
482,1e-08,1e-08,1e-08,0.0,72.0,74301.8,9404.7,96600
483,1e-08,1e-08,1e-08,0.0,72.0,69817.6,9540.9,96800
484,1e-08,1e-08,1e-08,0.0,74.0,70776.7,9739.199999999999,97000
485,1e-08,1e-08,1e-08,0.0,70.0,64393.600000000006,9432.4,97200
486,1e-08,1e-08,1e-08,0.0,74.0,69133.1,9431.599999999999,97400
487,1e-08,1e-08,1e-08,0.0,76.0,73483.5,10315.8,97600
488,1e-08,1e-08,1e-08,0.0,76.0,74635.9,9744.900000000001,97800
489,1e-08,1e-08,1e-08,0.0,68.0,59215.7,8430.1,98000
490,1e-08,1e-08,1e-08,0.0,79.0,77832.3,10744.4,98200
491,1e-08,1e-08,1e-08,0.0,70.0,72524.3,8903.3,98400
492,1e-08,1e-08,1e-08,0.0,79.0,73649.3,10303.7,98600
493,1e-08,1e-08,1e-08,0.0,77.0,76672.59999999999,10276.0,98800
494,1e-08,1e-08,1e-08,0.0,74.0,69813.5,9130.099999999999,99000
495,1e-08,1e-08,1e-08,0.0,78.0,73316.29999999999,10970.8,99200
496,1e-08,1e-08,1e-08,0.0,74.0,68731.0,10449.9,99400
497,1e-08,1e-08,1e-08,0.0,79.0,77654.70000000001,10057.0,99600
498,1e-08,1e-08,1e-08,0.0,83.0,79741.5,11225.9,99800
499,1e-08,1e-08,1e-08,0.0,88.0,82500.7,10535.3,100000
500,1e-08,1e-08,1e-08,0.0,66.0,62195.9,9400.5,100200
